Timestamps, Solar.Rad.W.m2,Precipitation.mm,wind.m.s,air.temp.c
2022-06-23 09:15:00,138.3,0,1.21,16.8
2022-06-23 09:30:00,103.7,0,0.85,17
2022-06-23 09:45:00,75.1,0,1.22,17.1
2022-06-23 10:00:00,90.1,0,1.2,17.1
2022-06-23 10:15:00,132.3,0,1.08,17.2
2022-06-23 10:30:00,182.1,0,1.11,17.3
2022-06-23 10:45:00,206.3,0,1.23,17.4
2022-06-23 11:00:00,272.1,0,1.11,17.6
2022-06-23 11:15:00,302,0,1.14,17.9
2022-06-23 11:30:00,303.3,0,0.94,18.3
2022-06-23 11:45:00,242.2,0,0.99,18.3
2022-06-23 12:00:00,289,0,1.23,18.3
2022-06-23 12:15:00,336.6,0,1.3,18.5
2022-06-23 12:30:00,450.7,0,1.24,18.9
2022-06-23 12:45:00,318.3,0,1.09,18.8
2022-06-23 13:00:00,351.6,0,1.16,18.8
2022-06-23 13:15:00,425.3,0,1,19.2
2022-06-23 13:30:00,394.5,0,1.09,19
2022-06-23 13:45:00,406.2,0,1.32,18.9
2022-06-23 14:00:00,407,0,1.6,18.7
2022-06-23 14:15:00,471.5,0,1.43,18.8
2022-06-23 14:30:00,586.3,0,1.49,19.2
2022-06-23 14:45:00,772.4,0,1.82,19.8
2022-06-23 15:00:00,765.3,0,1.63,19.8
2022-06-23 15:15:00,896.4,0,1.4,21.3
2022-06-23 15:30:00,834.3,0,1.77,20.8
2022-06-23 15:45:00,776.9,0,1.33,21.2
2022-06-23 16:00:00,737.5,0,1.33,21.7
2022-06-23 16:15:00,708,0,1.2,21.9
2022-06-23 16:30:00,689.6,0,0.95,22.3
2022-06-23 16:45:00,654.2,0,1.15,22.5
2022-06-23 17:00:00,599,0,1.33,22.4
2022-06-23 17:15:00,563.1,0,1.01,22.6
2022-06-23 17:30:00,535.5,0,1.04,22.8
2022-06-23 17:45:00,284.6,0,0.82,22.5
2022-06-23 18:00:00,208.5,0,0.65,21.8
2022-06-23 18:15:00,362.4,0,0.65,22.2
2022-06-23 18:30:00,169.4,0,0.65,21.9
2022-06-23 18:45:00,154.8,0,0.65,21.7
2022-06-23 19:00:00,80.8,0,0.57,21.5
2022-06-23 19:15:00,78.3,0,0.91,21
2022-06-23 19:30:00,48.9,0,0.83,20.3
2022-06-23 19:45:00,24.1,0,0.73,20.1
2022-06-23 20:00:00,10.9,0,0.6,19.8
2022-06-23 20:15:00,6.5,0,0.76,19.8
2022-06-23 20:30:00,2.3,0,0.59,19.6
2022-06-23 20:45:00,0.9,0,0.55,19.3
2022-06-23 21:00:00,0.5,0,0.65,19.1
2022-06-23 21:15:00,0,0,0.57,19
2022-06-23 21:30:00,0,0,0.63,18.9
2022-06-23 21:45:00,0,0,0.72,18.9
2022-06-23 22:00:00,0,0,0.78,18.7
2022-06-23 22:15:00,0,0,0.87,18.3
2022-06-23 22:30:00,0,0,0.54,17.8
2022-06-23 22:45:00,0,0,0.64,17.4
2022-06-23 23:00:00,0,0,0.51,17
2022-06-23 23:15:00,0,0,0.57,16.8
2022-06-23 23:30:00,0,0,0.59,16.6
2022-06-23 23:45:00,0,0,0.64,16.6
2022-06-24 00:00:00,0,0,0.78,16.7
2022-06-24 00:15:00,0,0,0.8,17
2022-06-24 00:30:00,0,0,0.73,17.1
2022-06-24 00:45:00,0,0,0.76,17
2022-06-24 01:00:00,0,0,0.78,17
2022-06-24 01:15:00,0,0,0.76,16.8
2022-06-24 01:30:00,0,0,0.7,16.8
2022-06-24 01:45:00,0,0,0.78,16.7
2022-06-24 02:00:00,0,0,0.74,16.6
2022-06-24 02:15:00,0,0,0.75,16.4
2022-06-24 02:30:00,0,0,0.76,16.4
2022-06-24 02:45:00,0,0,0.64,16.2
2022-06-24 03:00:00,0,0,0.69,16.1
2022-06-24 03:15:00,0,0,0.58,16.1
2022-06-24 03:30:00,0,0,0.41,15.5
2022-06-24 03:45:00,0,0,0.41,15.1
2022-06-24 04:00:00,0,0,0.42,15
2022-06-24 04:15:00,0,0,0.37,14.8
2022-06-24 04:30:00,0,0,0.42,14.7
2022-06-24 04:45:00,0,0,0.32,14.9
2022-06-24 05:00:00,0,0,0.78,15.3
2022-06-24 05:15:00,0.1,0,0.51,15.1
2022-06-24 05:30:00,2.8,0,0.39,14.6
2022-06-24 05:45:00,9.8,0,0.5,14.4
2022-06-24 06:00:00,19.3,0,0.35,14.3
2022-06-24 06:15:00,63.9,0,0.24,14.3
2022-06-24 06:30:00,133.5,0,0.52,15.7
2022-06-24 06:45:00,113.7,0,0.45,16.8
2022-06-24 07:00:00,119.7,0,0.47,17.1
2022-06-24 07:15:00,72.5,0,0.45,17.1
2022-06-24 07:30:00,152.9,0,0.43,17.2
2022-06-24 07:45:00,302.4,0,0.62,18.2
2022-06-24 08:00:00,264.1,0,0.68,18.8
2022-06-24 08:15:00,336.5,0,0.61,19.5
2022-06-24 08:30:00,349.7,0,0.82,20.1
2022-06-24 08:45:00,342,0,0.95,20.2
2022-06-24 09:00:00,406.5,0,0.76,20.8
2022-06-24 09:15:00,418.5,0,0.88,20.9
2022-06-24 09:30:00,311.5,0,0.95,20.7
2022-06-24 09:45:00,548.3,0,0.94,20.9
2022-06-24 10:00:00,643.9,0,1.1,21.4
2022-06-24 10:15:00,643.8,0,0.96,22
2022-06-24 10:30:00,705.7,0,1.07,22.4
2022-06-24 10:45:00,735.5,0,1.21,22.7
2022-06-24 11:00:00,755.2,0,1.49,22.9
2022-06-24 11:15:00,794,0,1.33,23.2
2022-06-24 11:30:00,813.9,0,1.81,23.4
2022-06-24 11:45:00,838.5,0,1.38,23.5
2022-06-24 12:00:00,856.4,0,1.11,23.8
2022-06-24 12:15:00,870.3,0,1.31,24
2022-06-24 12:30:00,884.8,0,1.83,24.2
2022-06-24 12:45:00,885.3,0,1.74,24.5
2022-06-24 13:00:00,881.2,0,1.91,24.7
2022-06-24 13:15:00,900.7,0,1.56,24.9
2022-06-24 13:30:00,886.8,0,1.7,25
2022-06-24 13:45:00,827.8,0,1.79,25.2
2022-06-24 14:00:00,745.5,0,1.4,25.4
2022-06-24 14:15:00,773.9,0,1.51,25.8
2022-06-24 14:30:00,810.6,0,1.99,26
2022-06-24 14:45:00,828.4,0,1.35,26.3
2022-06-24 15:00:00,825.1,0,1.59,26.3
2022-06-24 15:15:00,805.8,0,1.58,26.3
2022-06-24 15:30:00,782.7,0,2.08,26.4
2022-06-24 15:45:00,752.4,0,2.23,26.2
2022-06-24 16:00:00,725.9,0,1.48,26.5
2022-06-24 16:15:00,696.9,0,1.47,26.4
2022-06-24 16:30:00,676.6,0,1.64,26.2
2022-06-24 16:45:00,638.5,0,1.85,26.1
2022-06-24 17:00:00,587.4,0,1.87,26
2022-06-24 17:15:00,554.9,0,1.38,25.9
2022-06-24 17:30:00,515.3,0,1.15,26
2022-06-24 17:45:00,474.9,0,1.52,25.7
2022-06-24 18:00:00,430.1,0,1.37,25.6
2022-06-24 18:15:00,387.1,0,1.3,25.3
2022-06-24 18:30:00,322.5,0,1.26,25.1
2022-06-24 18:45:00,162.5,0,1.11,24.4
2022-06-24 19:00:00,98.6,0,0.9,23.5
2022-06-24 19:15:00,88.9,0,0.77,22.6
2022-06-24 19:30:00,67,0,1.08,22.9
2022-06-24 19:45:00,58.7,0,0.88,22.6
2022-06-24 20:00:00,52.5,0,0.95,22.3
2022-06-24 20:15:00,34.8,0,0.96,21.8
2022-06-24 20:30:00,21.7,0,0.89,21.1
2022-06-24 20:45:00,12.5,0,0.86,20.5
2022-06-24 21:00:00,2.5,0,0.64,19.4
2022-06-24 21:15:00,0,0,0.55,18.6
2022-06-24 21:30:00,0,0,0.61,18.1
2022-06-24 21:45:00,0,0,0.71,17.4
2022-06-24 22:00:00,0,0,0.57,16.9
2022-06-24 22:15:00,0,0,0.71,17.5
2022-06-24 22:30:00,0,0,0.71,16.8
2022-06-24 22:45:00,0,0,1.1,16.8
2022-06-24 23:00:00,0,0,0.88,16.2
2022-06-24 23:15:00,0,0,0.83,16.1
2022-06-24 23:30:00,0,0,0.84,16.1
2022-06-24 23:45:00,0,0,0.83,15.8
2022-06-25 00:00:00,0,0,0.83,15.5
2022-06-25 00:15:00,0,0,0.91,15.3
2022-06-25 00:30:00,0,0,0.95,15.2
2022-06-25 00:45:00,0,0,0.91,14.8
2022-06-25 01:00:00,0,0,0.81,14.3
2022-06-25 01:15:00,0,0,0.53,14.3
2022-06-25 01:30:00,0,0,0.45,14
2022-06-25 01:45:00,0,0,0.89,14
2022-06-25 02:00:00,0,0,0.6,13.5
2022-06-25 02:15:00,0,0,0.55,13.3
2022-06-25 02:30:00,0,0,0.52,13
2022-06-25 02:45:00,0,0,0.42,12.7
2022-06-25 03:00:00,0,0,0.49,12.9
2022-06-25 03:15:00,0,0,0.58,12.7
2022-06-25 03:30:00,0,0,0.71,12.6
2022-06-25 03:45:00,0,0,0.52,12.6
2022-06-25 04:00:00,0,0,0.35,12.4
2022-06-25 04:15:00,0,0,0.33,12.2
2022-06-25 04:30:00,0,0,0.48,12.1
2022-06-25 04:45:00,0,0,0.73,12.1
2022-06-25 05:00:00,0,0,0.87,12.2
2022-06-25 05:15:00,0.4,0,0.73,12.1
2022-06-25 05:30:00,3.5,0,0.41,11.8
2022-06-25 05:45:00,9,0,0.35,11.7
2022-06-25 06:00:00,16,0,0.45,11.8
2022-06-25 06:15:00,52.2,0,0.71,12.6
2022-06-25 06:30:00,111.7,0,0.4,13.2
2022-06-25 06:45:00,142,0,0.61,14.4
2022-06-25 07:00:00,172.8,0,0.27,15.7
2022-06-25 07:15:00,193.2,0,0.37,16.8
2022-06-25 07:30:00,206.3,0,0.44,17.9
2022-06-25 07:45:00,261.7,0,0.52,18.8
2022-06-25 08:00:00,316.1,0,0.41,19.7
2022-06-25 08:15:00,357.9,0,0.5,20.3
2022-06-25 08:30:00,398.9,0,0.82,20.6
2022-06-25 08:45:00,442.3,0,0.83,21
2022-06-25 09:00:00,473.2,0,0.83,21.6
2022-06-25 09:15:00,461.7,0,0.78,22.1
2022-06-25 09:30:00,523.2,0,0.76,22.5
2022-06-25 09:45:00,600.5,0,0.72,22.7
2022-06-25 10:00:00,636.8,0,0.8,23.1
2022-06-25 10:15:00,671.4,0,0.82,23.3
2022-06-25 10:30:00,703.9,0,0.88,23.6
2022-06-25 10:45:00,732.8,0,0.87,24.1
2022-06-25 11:00:00,759.6,0,0.92,24.4
2022-06-25 11:15:00,784.3,0,0.85,24.6
2022-06-25 11:30:00,807.8,0,0.98,25.1
2022-06-25 11:45:00,827.5,0,1.15,25.4
2022-06-25 12:00:00,844.5,0,0.83,25.6
2022-06-25 12:15:00,858.4,0,0.7,25.7
2022-06-25 12:30:00,869.8,0,1.02,26
2022-06-25 12:45:00,866.7,0,1.42,26.7
2022-06-25 13:00:00,860.9,0,0.8,26.8
2022-06-25 13:15:00,883.4,0,1.12,26.7
2022-06-25 13:30:00,872.3,0,1.36,27.1
2022-06-25 13:45:00,819.9,0,1.21,27.6
2022-06-25 14:00:00,738.1,0,0.81,27.6
2022-06-25 14:15:00,761.3,0,1.52,27.9
2022-06-25 14:30:00,800.6,0,0.97,28.1
2022-06-25 14:45:00,816.5,0,1.15,28.2
2022-06-25 15:00:00,816.1,0,1,28.5
2022-06-25 15:15:00,795.3,0,1.13,28.4
2022-06-25 15:30:00,772.5,0,0.78,28.8
2022-06-25 15:45:00,742.8,0,1.07,29
2022-06-25 16:00:00,708.3,0,1.08,29.1
2022-06-25 16:15:00,676.6,0,0.92,29.2
2022-06-25 16:30:00,646.6,0,0.95,29.4
2022-06-25 16:45:00,608.5,0,1.05,29.1
2022-06-25 17:00:00,576.7,0,0.93,29.1
2022-06-25 17:15:00,533.3,0,0.63,29.4
2022-06-25 17:30:00,481.5,0,0.62,29.3
2022-06-25 17:45:00,435,0,1.07,29
2022-06-25 18:00:00,407.1,0,0.97,29.1
2022-06-25 18:15:00,369.4,0,1.32,28.8
2022-06-25 18:30:00,328.5,0,0.89,28.9
2022-06-25 18:45:00,278.3,0,1.13,28.7
2022-06-25 19:00:00,217.9,0,0.46,28.8
2022-06-25 19:15:00,70.7,0,0.46,28.4
2022-06-25 19:30:00,39.3,0,0.37,27.3
2022-06-25 19:45:00,35.5,0,0.44,26.2
2022-06-25 20:00:00,30.6,0,0.56,25
2022-06-25 20:15:00,24.7,0,0.68,24.4
2022-06-25 20:30:00,14.9,0,0.62,23.5
2022-06-25 20:45:00,5.5,0,0.93,22.7
2022-06-25 21:00:00,1.2,0,0.88,22.6
2022-06-25 21:15:00,0,0,0.89,21.8
2022-06-25 21:30:00,0,0,0.97,21.3
2022-06-25 21:45:00,0,0,0.96,21.3
2022-06-25 22:00:00,0,0,0.92,20.9
2022-06-25 22:15:00,0,0,0.84,20.6
2022-06-25 22:30:00,0,0,0.87,21
2022-06-25 22:45:00,0,0,0.75,21.2
2022-06-25 23:00:00,0,0,0.47,20.4
2022-06-25 23:15:00,0,0,0.48,20.1
2022-06-25 23:30:00,0,0,0.35,19.6
2022-06-25 23:45:00,0,0,0.28,19
2022-06-26 00:00:00,0,0,0.24,18.6
2022-06-26 00:15:00,0,0,0.28,18.2
2022-06-26 00:30:00,0,0,0.3,18.2
2022-06-26 00:45:00,0,0,0.38,18.5
2022-06-26 01:00:00,0,0,0.51,18.9
2022-06-26 01:15:00,0,0,0.41,18.8
2022-06-26 01:30:00,0,0,0.47,19.1
2022-06-26 01:45:00,0,0,0.58,19.3
2022-06-26 02:00:00,0,0,0.51,19.3
2022-06-26 02:15:00,0,0,0.31,18.8
2022-06-26 02:30:00,0,0,0.32,18.5
2022-06-26 02:45:00,0,0,0.35,18.2
2022-06-26 03:00:00,0,0,0.47,18.6
2022-06-26 03:15:00,0,0,0.39,18.4
2022-06-26 03:30:00,0,0,0.5,18.5
2022-06-26 03:45:00,0,0,0.6,18.7
2022-06-26 04:00:00,0,0,0.43,18.1
2022-06-26 04:15:00,0,0,0.6,18.2
2022-06-26 04:30:00,0,0,0.62,18
2022-06-26 04:45:00,0,0,0.73,18.2
2022-06-26 05:00:00,0,0,0.76,18.4
2022-06-26 05:15:00,0.3,0,0.64,18.4
2022-06-26 05:30:00,3.4,0,0.59,18.1
2022-06-26 05:45:00,11.4,0,0.62,17.8
2022-06-26 06:00:00,19,0,0.49,18
2022-06-26 06:15:00,45.1,0,0.37,18.1
2022-06-26 06:30:00,94.4,0,0.36,18.8
2022-06-26 06:45:00,124.5,0,0.52,19.7
2022-06-26 07:00:00,153,0,0.41,20.7
2022-06-26 07:15:00,181.5,0,0.5,21.6
2022-06-26 07:30:00,210.7,0,0.43,22.5
2022-06-26 07:45:00,264.8,0,0.77,23
2022-06-26 08:00:00,286.3,0,0.66,23.3
2022-06-26 08:15:00,257.9,0,0.7,23.6
2022-06-26 08:30:00,387.8,0,1.42,23.8
2022-06-26 08:45:00,437.6,0,1.28,24.5
2022-06-26 09:00:00,476.8,0,1.14,25.3
2022-06-26 09:15:00,422.7,0,1.44,25.6
2022-06-26 09:30:00,499.5,0,1.67,26.1
2022-06-26 09:45:00,587.8,0,1.39,26.9
2022-06-26 10:00:00,509.7,0,1.2,26.9
2022-06-26 10:15:00,675.8,0,1.25,27.5
2022-06-26 10:30:00,703.9,0,1.28,27.9
2022-06-26 10:45:00,736.7,0,1.21,28.1
2022-06-26 11:00:00,755.5,0,1.03,28.6
2022-06-26 11:15:00,785.9,0,1.28,28.7
2022-06-26 11:30:00,796,0,1.29,29
2022-06-26 11:45:00,777.4,0,1.17,29.1
2022-06-26 12:00:00,796.1,0,1.33,29
2022-06-26 12:15:00,863.8,0,1.35,29.4
2022-06-26 12:30:00,879.4,0,1.51,29.7
2022-06-26 12:45:00,866.9,0,1.4,29.8
2022-06-26 13:00:00,873.5,0,1.41,30.1
2022-06-26 13:15:00,918.3,0,1.43,30.1
2022-06-26 13:30:00,787.6,0,1.25,30.3
2022-06-26 13:45:00,375,0,1.14,29.7
2022-06-26 14:00:00,623.1,0,1.34,29.9
2022-06-26 14:15:00,721.9,0,1.33,30.7
2022-06-26 14:30:00,736.9,0,1.2,30.8
2022-06-26 14:45:00,739.2,0,1.39,30.8
2022-06-26 15:00:00,848.3,0,1.41,31.4
2022-06-26 15:15:00,578.1,0,1.09,30.8
2022-06-26 15:30:00,569.7,0,1.07,30.7
2022-06-26 15:45:00,424.7,0,1.28,30.7
2022-06-26 16:00:00,350.1,0,1.13,30
2022-06-26 16:15:00,452.8,0,0.93,30
2022-06-26 16:30:00,530.3,0,1.14,30.6
2022-06-26 16:45:00,453.5,0,1.36,30.4
2022-06-26 17:00:00,470.3,0,1.25,30.7
2022-06-26 17:15:00,499.9,0,1.02,31.1
2022-06-26 17:30:00,514.5,0,1.14,31.1
2022-06-26 17:45:00,292.9,0,1.25,30.6
2022-06-26 18:00:00,75,0,1.15,29.7
2022-06-26 18:15:00,39.3,0,0.9,29
2022-06-26 18:30:00,17.7,0,0.94,28.7
2022-06-26 18:45:00,7.3,0.323,3.67,25.9
2022-06-26 19:00:00,3.1,7.702,2.17,21.2
2022-06-26 19:15:00,8.3,0.681,1.04,20.1
2022-06-26 19:30:00,15.6,0.374,0.5,20
2022-06-26 19:45:00,26.9,0.102,0.32,20.1
2022-06-26 20:00:00,21.5,0.374,0.54,20.1
2022-06-26 20:15:00,1.3,2.072,1.08,20.2
2022-06-26 20:30:00,1.9,3.996,0.65,20.2
2022-06-26 20:45:00,1.7,1.532,1,20.4
2022-06-26 21:00:00,0,0.987,1.56,20.5
2022-06-26 21:15:00,0,0,0.5,20.5
2022-06-26 21:30:00,0,0.017,0.71,20.5
2022-06-26 21:45:00,0,0,0.79,20.5
2022-06-26 22:00:00,0,0,0.7,20.5
2022-06-26 22:15:00,0,0,0.65,20.5
2022-06-26 22:30:00,0,0,0.37,20.4
2022-06-26 22:45:00,0,0,0.53,20.5
2022-06-26 23:00:00,0,0,0.85,20.6
2022-06-26 23:15:00,0,0,0.8,20.8
2022-06-26 23:30:00,0,0,0.93,20.8
2022-06-26 23:45:00,0,0,0.93,20.9
2022-06-27 00:00:00,0,0,1.18,20.9
2022-06-27 00:15:00,0,0,1.06,21
2022-06-27 00:30:00,0,0,1.41,21
2022-06-27 00:45:00,0,0,1.35,21
2022-06-27 01:00:00,0,0,0.89,21
2022-06-27 01:15:00,0,0,1.4,21.1
2022-06-27 01:30:00,0,0,1.22,21.1
2022-06-27 01:45:00,0,0,1.09,21
2022-06-27 02:00:00,0,0.034,1.09,21
2022-06-27 02:15:00,0,0.034,1.17,21
2022-06-27 02:30:00,0,1.277,1.29,21
2022-06-27 02:45:00,0,1.634,0.93,20.9
2022-06-27 03:00:00,0,0.221,0.95,20.9
2022-06-27 03:15:00,0,0,1.25,20.9
2022-06-27 03:30:00,0,0.187,0.8,20.9
2022-06-27 03:45:00,0,0.017,0.97,20.9
2022-06-27 04:00:00,0,0.017,0.98,20.9
2022-06-27 04:15:00,0,0.17,0.86,20.9
2022-06-27 04:30:00,0,6.715,1.21,20.9
2022-06-27 04:45:00,0,1.953,1.2,20.9
2022-06-27 05:00:00,0,2.583,1.38,20.8
2022-06-27 05:15:00,0,0,1.61,20.7
2022-06-27 05:30:00,0,0.017,1.83,20.7
2022-06-27 05:45:00,1.5,0,1.86,20.8
2022-06-27 06:00:00,3.9,0,1.45,20.8
2022-06-27 06:15:00,5.1,0,1.9,20.8
2022-06-27 06:30:00,5.5,0,2.2,20
2022-06-27 06:45:00,4.8,0,2.25,19.6
2022-06-27 07:00:00,4.3,0.085,2.8,19
2022-06-27 07:15:00,22.7,0.357,3.22,18.2
2022-06-27 07:30:00,30.9,0.357,2.45,17.8
2022-06-27 07:45:00,60.1,0,2.54,17.5
2022-06-27 08:00:00,147.3,0,3.07,17.1
2022-06-27 08:15:00,163.4,0,3.17,17.1
2022-06-27 08:30:00,289.3,0,3.09,17.2
2022-06-27 08:45:00,363.5,0,3.45,17.4
2022-06-27 09:00:00,367.8,0,2.66,17.8
2022-06-27 09:15:00,229.9,0,2.69,17.4
2022-06-27 09:30:00,470.8,0,2.01,18
2022-06-27 09:45:00,525.3,0,2.06,18.7
2022-06-27 10:00:00,600.6,0,2.13,19.1
2022-06-27 10:15:00,753.9,0,2.27,20.1
2022-06-27 10:30:00,500,0,1.74,19.8
2022-06-27 10:45:00,732.5,0,1.5,20.5
2022-06-27 11:00:00,805.8,0,1.91,20.7
2022-06-27 11:15:00,792.3,0,2.46,20.9
2022-06-27 11:30:00,839.3,0,1.93,21
2022-06-27 11:45:00,877.5,0,2.16,21.2
2022-06-27 12:00:00,899.5,0,1.87,21.4
2022-06-27 12:15:00,913.4,0,2.26,21.4
2022-06-27 12:30:00,907.8,0,2.3,21.4
2022-06-27 12:45:00,895.6,0,1.89,21.4
2022-06-27 13:00:00,897.9,0,2.62,21.4
2022-06-27 13:15:00,916.4,0,2.34,21.4
2022-06-27 13:30:00,913.1,0,2.77,21.4
2022-06-27 13:45:00,857.5,0,2.35,21.4
2022-06-27 14:00:00,762,0,1.79,21.4
2022-06-27 14:15:00,788,0,1.96,21.4
2022-06-27 14:30:00,829.5,0,1.8,21.4
2022-06-27 14:45:00,847.1,0,2.35,21.7
2022-06-27 15:00:00,808.4,0,2,21.6
2022-06-27 15:15:00,835.7,0,2.02,21.7
2022-06-27 15:30:00,762.1,0,1.87,21.8
2022-06-27 15:45:00,849.6,0,2.08,21.8
2022-06-27 16:00:00,780.3,0,2.33,21.7
2022-06-27 16:15:00,700.3,0,2.55,21.1
2022-06-27 16:30:00,673.7,0,2.71,21
2022-06-27 16:45:00,364.7,0,2.39,19.9
2022-06-27 17:00:00,595.5,0,2.16,20.5
2022-06-27 17:15:00,430.2,0,2.2,20.1
2022-06-27 17:30:00,398.6,0,2.23,20
2022-06-27 17:45:00,221.7,0,2.11,19.2
2022-06-27 18:00:00,103.3,0,1.87,18.8
2022-06-27 18:15:00,146.6,0,2.4,18.8
2022-06-27 18:30:00,212.7,0,2.3,19.2
2022-06-27 18:45:00,245.5,0,2.28,19.4
2022-06-27 19:00:00,91.3,0,2.31,18.7
2022-06-27 19:15:00,49.1,0,1.61,18.4
2022-06-27 19:30:00,25.8,0,1.9,18.2
2022-06-27 19:45:00,19.7,0,1.59,18
2022-06-27 20:00:00,12.1,0,1.85,18
2022-06-27 20:15:00,8.1,0,1.97,17.7
2022-06-27 20:30:00,8.3,0,1.6,17.6
2022-06-27 20:45:00,4.4,0,1.29,17
2022-06-27 21:00:00,0.9,0,1,16.6
2022-06-27 21:15:00,0,0,1.03,16.4
2022-06-27 21:30:00,0,0,1.15,16.4
2022-06-27 21:45:00,0,0,1.47,16.4
2022-06-27 22:00:00,0,0,1.39,16.3
2022-06-27 22:15:00,0,0,2,16.3
2022-06-27 22:30:00,0,0,1.79,16.1
2022-06-27 22:45:00,0,0,1.8,16
2022-06-27 23:00:00,0,0,1.68,15.6
2022-06-27 23:15:00,0,0,1.44,15.2
2022-06-27 23:30:00,0,0,0.8,14.8
2022-06-27 23:45:00,0,0,1.43,14.6
2022-06-28 00:00:00,0,0,1.5,14.4
2022-06-28 00:15:00,0,0,1.71,14.6
2022-06-28 00:30:00,0,0,1.81,14.5
2022-06-28 00:45:00,0,0,1.91,14.3
2022-06-28 01:00:00,0,0,2,14.7
2022-06-28 01:15:00,0,0,2.16,14.3
2022-06-28 01:30:00,0,0,1.81,13.9
2022-06-28 01:45:00,0,0,1.38,13.5
2022-06-28 02:00:00,0,0,1.46,13.1
2022-06-28 02:15:00,0,0,1.31,13.1
2022-06-28 02:30:00,0,0,1.35,13.3
2022-06-28 02:45:00,0,0,0.92,13.5
2022-06-28 03:00:00,0,0,0.68,13.6
2022-06-28 03:15:00,0,0,0.72,13.7
2022-06-28 03:30:00,0,0,1.36,14
2022-06-28 03:45:00,0,0,1.52,14.1
2022-06-28 04:00:00,0,0.409,1.32,13.7
2022-06-28 04:15:00,0,0.017,0.59,13.4
2022-06-28 04:30:00,0,0,0.46,13.4
2022-06-28 04:45:00,0,0,0.53,13.3
2022-06-28 05:00:00,0,0,0.75,13.3
2022-06-28 05:15:00,0.1,0,1.5,13.3
2022-06-28 05:30:00,2.5,0,2.14,13
2022-06-28 05:45:00,6.1,0,1.03,12.7
2022-06-28 06:00:00,9.1,0,0.94,12.3
2022-06-28 06:15:00,22.4,0,1.48,12.6
2022-06-28 06:30:00,113.3,0,0.87,13.2
2022-06-28 06:45:00,234.7,0,1,14
2022-06-28 07:00:00,215.4,0,1.68,14.4
2022-06-28 07:15:00,190,0,2.06,14.5
2022-06-28 07:30:00,212.1,0,2.54,14.8
2022-06-28 07:45:00,203.1,0,1.84,15.2
2022-06-28 08:00:00,144.1,0,1.51,14.8
2022-06-28 08:15:00,218.1,0,1.62,15
2022-06-28 08:30:00,243.3,0,1.1,15.2
2022-06-28 08:45:00,422,0,1.38,16
2022-06-28 09:00:00,286.2,0,1.78,15.9
2022-06-28 09:15:00,281.9,0,1.34,15.8
2022-06-28 09:30:00,314.7,0,1.84,15.9
2022-06-28 09:45:00,231.1,0,2.14,15.6
2022-06-28 10:00:00,342.2,0,2.28,16
2022-06-28 10:15:00,287.7,0,1.78,15.9
2022-06-28 10:30:00,254,0,1.68,15.9
2022-06-28 10:45:00,555,0,1.65,16.4
2022-06-28 11:00:00,440.4,0,1.94,16.8
2022-06-28 11:15:00,752.3,0,1.3,17.6
2022-06-28 11:30:00,843.5,0,1.79,18
2022-06-28 11:45:00,875.2,0,2.21,18.3
2022-06-28 12:00:00,816.5,0,1.79,18.5
2022-06-28 12:15:00,908.8,0,1.95,18.8
2022-06-28 12:30:00,824.3,0,1.61,19
2022-06-28 12:45:00,668.3,0,1.3,19.4
2022-06-28 13:00:00,966.8,0,1.54,19.8
2022-06-28 13:15:00,775.8,0,1.61,19.8
2022-06-28 13:30:00,774,0,1.9,19.9
2022-06-28 13:45:00,883.2,0,1.9,20.3
2022-06-28 14:00:00,646.4,0,1.8,20.2
2022-06-28 14:15:00,638.5,0,1.32,20.6
2022-06-28 14:30:00,826.1,0,1.58,20.8
2022-06-28 14:45:00,627.7,0,1.53,20.8
2022-06-28 15:00:00,760,0,1.37,21
2022-06-28 15:15:00,916.5,0,2.28,21.6
2022-06-28 15:30:00,743.9,0,1.41,21.6
2022-06-28 15:45:00,790.2,0,1.54,21.7
2022-06-28 16:00:00,700.1,0,1.33,21.8
2022-06-28 16:15:00,694.3,0,1.35,21.7
2022-06-28 16:30:00,696.7,0,1.65,21.9
2022-06-28 16:45:00,624,0,1.43,21.8
2022-06-28 17:00:00,561.1,0,1.38,21.6
2022-06-28 17:15:00,385,0,1.42,21.4
2022-06-28 17:30:00,461.9,0,1.12,21.4
2022-06-28 17:45:00,365.3,0,1,21.4
2022-06-28 18:00:00,345.7,0,0.96,21.2
2022-06-28 18:15:00,250.3,0,1.09,20.9
2022-06-28 18:30:00,341.8,0,1.23,21
2022-06-28 18:45:00,295.3,0,1.05,20.9
2022-06-28 19:00:00,250,0,1.02,20.7
2022-06-28 19:15:00,73.7,0,0.98,20.2
2022-06-28 19:30:00,29.1,0,0.63,19.9
2022-06-28 19:45:00,24.6,0,0.81,19.2
2022-06-28 20:00:00,20.7,0,0.74,18.6
2022-06-28 20:15:00,16.3,0,0.66,17.6
2022-06-28 20:30:00,11.3,0,0.72,16.9
2022-06-28 20:45:00,5.9,0,0.78,16
2022-06-28 21:00:00,1.1,0,0.85,15.5
2022-06-28 21:15:00,0,0,0.71,14.6
2022-06-28 21:30:00,0,0,0.41,14.1
2022-06-28 21:45:00,0,0,0.79,14.4
2022-06-28 22:00:00,0,0,0.62,14.5
2022-06-28 22:15:00,0,0,0.57,14.1
2022-06-28 22:30:00,0,0,0.66,13.9
